segment,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly,channel
1054,0,5,60,13,0.8229844105862452,0.014785014727794697,0.12158497493872836,-1.2907071504433885,0.11526935407284356,1,1,1,1,0,0.0036750456146243072,0.001029840337173769,300,65,0.000246416912129859,0.0011373088252149487,0,CADC0888
1070,1,5,45,10,0.8844168124226058,0.014424650647407231,0.12009737573982646,-1.3994546744169538,0.15395431666555712,1,1,1,1,0,0.006018789726630521,0.0025396172289735173,225,50,0.00032054779216451846,0.001442465064740633,0,CADC0888
1622,1,5,280,57,0.19936414908354388,0.07861735412559782,0.2802000218708613,-0.41657057894205907,1.089681104520186,1,1,1,2,7,0.0020820274791826573,0.0002628402693376647,1403,285,0.000280034828295955,0.0013756724784422083,0,CADC0888
1552,1,5,217,44,0.2934052980110685,0.13539444094576902,0.36789204777977214,-0.9650975352127165,0.8134595640891339,1,1,1,1,5,0.0045670082332851985,0.0005071972575983622,1086,222,0.0006232734870702805,0.0030462432467832285,0,CADC0888
1053,0,5,60,13,0.9156960399793742,0.015646061116886826,0.12507994901175268,-1.124812719435582,-0.2339971717288203,1,1,1,1,1,0.003249184120508826,0.0007102328412677051,300,65,0.00026076768528137827,0.001203543162837389,0,CADC0888
1653,1,5,381,77,0.20435207799561003,0.11188902646163255,0.3343729371129076,0.6057144690591889,1.4782610748752554,1,1,1,1,10,0.002364886114185527,0.0002269227815073147,1905,386,0.00029375751328984727,0.001449755888332385,0,CADC0888
1582,1,5,295,60,0.22413065560830828,0.10517232691941629,0.324301322528118,0.21895332829241965,1.340663940540587,1,1,1,1,6,0.003183444854056194,0.0003294918760177054,1475,300,0.00035647566109545353,0.0017526751271819542,0,CADC0888
1083,1,5,278,56,0.3698501899725727,0.1594747282739169,0.39917866691577325,-1.2759260741683478,0.562756064044763,1,1,1,4,11,0.0028640095243864525,0.0007547180217102238,1402,283,0.0005744492711475893,0.0028213489750470258,0,CADC0888
1047,1,5,55,12,0.9409027263240041,0.02131142488168116,0.14596806935187387,-1.0836908349098948,-0.29848928555365434,1,1,1,1,0,0.004722679902044877,0.0010222997987339054,275,60,0.0003874804523941522,0.001775952073473392,0,CADC0888
1045,0,5,60,13,0.9120709987249624,0.019230652805199606,0.1386507549389249,-1.100232761680347,-0.14558914953712587,1,1,1,1,0,0.00426974112815948,0.0012076523679606513,300,65,0.0003205108800866278,0.0014792809850152882,0,CADC0888
1052,1,5,55,12,0.8520453443509918,0.015959965529508846,0.12619396649309517,-1.072561874182356,-0.1865364436150283,1,1,1,1,0,0.004467769631073858,0.0016772408106248522,275,60,0.00029018119144559037,0.0013299971274590293,0,CADC0888
1602,1,5,191,39,0.2319493652495721,0.075408050321357,0.25554554543647545,-1.2404721777645191,0.5868364930390064,1,1,1,1,6,0.0028235222362852507,0.0003365673816304491,959,196,0.0003960980551271049,0.0019298042556496052,0,CADC0888
1701,0,5,385,78,0.239189010803182,0.09524947685529915,0.3084215795089948,-0.935164434840092,0.8441454327294121,1,1,1,4,6,0.0012299807747783275,0.0005291106757785968,1928,390,0.00024692096149405666,0.001218806548283427,0,CADC0888
1548,1,5,190,39,0.14568843142493196,0.030594234532909617,0.17373546867616455,-1.1191407852150663,0.7573499797149443,1,1,1,1,4,0.0015087481456294658,0.0004737819030494712,950,195,0.00016102228701526207,0.0007844675521258334,0,CADC0888
1084,0,5,292,59,0.35347798743069697,0.16244163283112778,0.4030386885622152,-1.1462697483378614,0.6796442165663527,1,1,1,2,12,0.0027818602059321196,0.00040697212026980835,1477,296,0.0005553464614504527,0.00273921111699219,0,CADC0888
1693,1,5,357,72,0.3155419270361987,0.14289947952669363,0.3770620838855177,-1.040829093530578,0.7449366314449007,1,1,1,3,8,0.001796999413435285,0.0004007786403267058,1785,362,0.0004005849013259139,0.0019752377392347215,0,CADC0888
1084,0,5,276,56,0.3633577157288939,0.16435280748669015,0.40539631528843184,-1.1841014456343986,0.6443640895790362,1,1,1,3,11,0.0030819625182781324,0.0007055528197323155,1386,281,0.0005945786954951807,0.0029240751787321705,0,CADC0888
1557,0,5,188,38,0.33168179028962763,0.11666676042105237,0.34028865923630736,-1.2589173521162125,0.5907653062279318,1,1,1,2,5,0.004331802020120823,0.0006242971684115744,943,193,0.0006171928268783526,0.0030064320738031254,0,CADC0888
1561,1,5,220,45,0.2750462393616438,0.13414410697698398,0.36611510645315565,-0.7971061182152591,0.9175295958817153,1,1,1,1,3,0.0048356377561576454,0.0005560461958740445,1100,225,0.0006097459408044506,0.0029809801550440313,0,CADC0888
1538,1,5,240,49,0.26021108920612857,0.12394515498562453,0.3520241470616,-0.7269411261771449,0.9537814882655985,1,1,1,1,5,0.0038488170218815574,0.0003477453488190648,1200,245,0.0005164381457733945,0.0025294929588902714,0,CADC0888
1602,0,5,255,52,0.228675672714515,0.11328577886872758,0.3365787400671174,-0.3475638819282257,1.1274719243284526,1,1,1,1,4,0.0036914911049408285,0.00032066681260019053,1275,260,0.00044425795634790965,0.002178572670552414,0,CADC0888
1608,0,5,255,52,0.2294016430381443,0.11209664624307365,0.33480745995580435,-0.36827610023834606,1.1163776844399023,1,1,1,1,4,0.0036313941722691096,0.00046847343232974764,1275,260,0.00043959469114922674,0.002155704735443709,0,CADC0888
1547,0,5,283,57,0.2884985842944028,0.1114881689783055,0.3338758787567738,-0.8132840752885864,0.8529438058922912,1,1,1,1,7,0.002451755289126538,0.0002896933309182892,1417,288,0.0003933309521652864,0.001932562058541148,0,CADC0888
1091,1,5,217,44,0.32367976067755605,0.14990021038186493,0.38695212795582695,-1.023778163141886,0.7689442581740153,1,1,1,1,11,0.005028406144323932,0.0008732136728643524,1108,220,0.0006889076907505802,0.003390714333267217,0,CADC0888
1657,0,5,410,83,0.21564002359389436,0.11115438394664658,0.33334286090844123,0.6122399624243555,1.465019068589865,1,1,1,1,15,0.002049141903742854,0.00018987602284058626,2052,415,0.00027078734206056594,0.001337642869527348,0,CADC0888
1542,0,5,205,42,0.2771868777972218,0.09596813827691573,0.30965149796324,-1.2694515911594102,0.59880066779252,1,1,1,2,4,0.003138566622195518,0.0005784265519985109,1025,210,0.0004681372598873823,0.0022849556732598792,0,CADC0888
1046,0,5,60,13,0.9395962478918014,0.01860555648334014,0.13639595233786686,-1.06576530694069,-0.15549519223830727,1,1,1,1,0,0.004242437077059994,0.0011593574087436745,300,65,0.0003100926080556372,0.0014311966525645575,0,CADC0888
1655,0,5,292,59,0.27120133723430506,0.11847840609289292,0.34283780786428736,-0.851712046086289,0.8624634767170779,1,1,1,1,10,0.002289662730136752,0.00018804851440204812,1460,297,0.0004061842620041936,0.001996692409317821,0,CADC0888
1578,0,5,160,33,0.19344132132594072,0.03563326115604661,0.1886717209882137,-1.403553802373865,0.41061075578428446,1,1,1,1,2,0.0017036790404096707,0.00038891339089308034,800,165,0.00022270788222520844,0.0010797957926074572,0,CADC0888
1654,1,5,323,65,0.24042927649433737,0.11455566153478,0.33809815249614167,-0.4215034572362024,1.0845707647719107,1,1,1,2,6,0.002275189413312032,0.000347331135614526,1616,328,0.0003544851159930058,0.001745418665312264,0,CADC0888
1681,1,5,346,70,0.257148477254262,0.1049332677857165,0.3238446660549949,-0.8277010442505723,0.8997923993076262,1,1,1,2,11,0.0015697114267773076,0.00020525614840515764,1730,351,0.0003031204263161886,0.0014940224473485035,0,CADC0888
1062,0,5,45,10,0.96333745603814,0.013574865353418987,0.1164667224259157,-1.2489629156845428,-0.11972372931679458,1,1,1,1,0,0.0050794035968429775,0.002116994966257395,226,50,0.00029977006229215997,0.0013497399398626386,0,CADC0888
1664,0,5,265,54,0.31890528602321444,0.1256973181123118,0.3530801844611702,-1.1901348867681345,0.599821439880468,1,1,1,1,7,0.0025654558321467425,0.00024911192553120744,1325,270,0.0004743295023105377,0.0023277281131909053,0,CADC0888
1074,1,5,45,10,0.9905908992559439,0.016145740011900993,0.1270463265872385,-1.439246843276056,0.1795907733117289,1,1,1,1,0,0.007115307740698059,0.002665593861745932,225,50,0.00035879422248660207,0.0016145740011900092,0,CADC0888
1083,0,5,289,58,0.36369099279499334,0.15574426755636642,0.3945357983233953,-1.2526638039965121,0.5835256270303951,1,1,1,2,12,0.002562480703530043,0.00042384229893290465,1463,294,0.0005380057449372696,0.00264993218463925,0,CADC0888
1688,1,5,365,74,0.2653854566384493,0.12097633950690553,0.34775445934342203,-0.8562391715822164,0.8860057099330073,1,1,1,2,7,0.0016343600308965315,0.00024128743043123365,1825,370,0.00033144202604627645,0.001634815398741928,0,CADC0888
1644,0,5,294,59,0.22452848729061048,0.09679201476411776,0.31079152345021377,-0.5942610832656505,1.0121297486032124,1,1,1,1,9,0.002142009126057686,0.00015352982607169048,1473,299,0.0003285491937529745,0.00161533014685811,0,CADC0888
1616,0,5,282,57,0.23868398495809987,0.10428561191435196,0.3225243366484355,-0.20241004531986123,1.1749444292146918,1,1,1,1,6,0.0029979566051838375,0.00043921828911250743,1413,287,0.00036929703219113386,0.0018143576060752448,0,CADC0888
1559,1,5,220,45,0.2844090250275914,0.1414786835692525,0.37599052983849424,-0.8005863113571122,0.9091829719680924,1,1,1,1,3,0.0050341773438612415,0.0005892076805129452,1100,225,0.0006430849253147133,0.0031439707459833505,0,CADC0888
1610,0,5,254,51,0.2348423641192758,0.11380657253053954,0.3373519731425087,-0.4559306002278076,1.0790535825083656,1,1,1,1,5,0.0035866121945055513,0.00041195324261831623,1270,259,0.00044778200992353663,0.0021957116135202584,0,CADC0888
1624,0,5,294,59,0.2022307898415452,0.08512360881788439,0.29165860125955567,-0.25618743741704686,1.1617822669631859,1,1,1,2,4,0.002280369808841882,0.0005675690925832374,1474,299,0.0002886263957641472,0.0014190737967069065,0,CADC0888
1532,1,5,233,47,0.3057642222509352,0.13107365312490465,0.35921635481520475,-1.1487234643750772,0.6889672379148801,1,1,1,1,4,0.003527440295865766,0.0006757663765586661,1169,238,0.0005594048432101566,0.002738581563930228,0,CADC0888
1581,1,5,170,35,0.268029418375483,0.05183484329934828,0.22757962296167333,-1.3910502532790547,0.3976537241079587,1,1,1,1,2,0.0020791579692147465,0.00031114633015671094,850,175,0.0003049108429373029,0.001480995522838472,0,CADC0888
1041,1,5,55,12,0.917937667375401,0.018969262895048408,0.13772249603168435,-1.0012278868093498,-0.33615340821012973,1,1,1,1,1,0.0043917129494700415,0.0009862025130873756,275,60,0.00034489568900082044,0.0015807719079206919,0,CADC0888
1663,0,5,346,70,0.2671658300313375,0.11479677029585766,0.3388164104786136,-0.4846914106431281,1.0374336424509516,1,1,1,2,10,0.0019293209400291756,0.00024928534900549786,1734,351,0.00033088592329590127,0.0016309239070206596,0,CADC0888
1534,1,5,235,48,0.3225362547542476,0.1434169908161091,0.3786647994929649,-1.149653397376818,0.687028735527852,1,1,1,1,3,0.003773347178034496,0.0005576747933534261,1175,240,0.0006102850673025457,0.002987853975335571,0,CADC0888
1659,1,5,318,64,0.25743734215865827,0.12187242262590076,0.34834753144300745,-0.6573694423438853,0.9765585299887498,1,1,1,1,8,0.0022176793687596766,0.00019730448458780872,1594,323,0.0003819258268161164,0.0018801675700094555,0,CADC0888
1093,1,5,253,51,0.2990163224436012,0.14702343017059083,0.3831194896315581,-0.7149850566957486,0.9469975304867437,1,1,1,2,8,0.004170514065502144,0.0008300982914316704,1290,258,0.0005790081238961084,0.0028390848851225403,0,CADC0888
1579,0,5,171,35,0.28403333050093976,0.06265499321673695,0.24783967825530306,-1.4012193970310507,0.3979370489815072,1,1,1,1,3,0.0024670489663182475,0.0003596905836604842,855,176,0.0003649098946074371,0.0017729117985167584,0,CADC0888
1698,0,5,380,77,0.2067844910396144,0.07471894269966285,0.27257285237805146,-0.9346802474209992,0.8578077098519761,1,1,1,2,3,0.0010934402496686904,0.0004329489884189058,1900,385,0.00019662879657802003,0.0009703758792163266,0,CADC0888
1063,1,5,40,9,1.09536559646959,0.01315744425716361,0.11394193439182208,-1.3935348977967401,0.0009402459561786425,1,1,1,1,0,0.006474114923166917,0.0019113277320474296,200,45,0.00032893610642906526,0.0014619382507959173,0,CADC0888
1564,0,5,186,38,0.23166037259977884,0.06522391025368433,0.2489286813897566,-1.251532902431912,0.6092347095974342,1,1,1,1,5,0.0025769491240140723,0.0005355597790401363,933,191,0.00035110262483462886,0.0017094975457769318,0,CADC0888
1686,0,5,220,45,0.03985015209142279,0.003333817470077433,0.057737684606111936,-0.6179732781533432,1.0315300917410444,1,1,1,2,5,0.0002067645380439729,0.00018317388514088698,1104,225,1.5094428683902132e-05,7.380102317667848e-05,0,CADC0888
1662,1,5,319,64,0.26951041858728636,0.1284160265802419,0.35797420673488567,-0.7505235572830669,0.9328962962337046,1,1,1,2,7,0.002249836766875682,0.00021952572571217296,1599,324,0.00040140841423594797,0.0019761561676868785,0,CADC0888
1683,1,5,360,73,0.2573566441079434,0.11803662972653622,0.3435297390373183,-0.8018770259398667,0.916491916168701,1,1,1,2,11,0.0016567429994647277,0.0001727062345171006,1802,365,0.0003273978540637677,0.0016145968594082768,0,CADC0888
1688,1,5,325,66,0.14385534730069877,0.03448773832543293,0.1831821059876839,-0.8973471582871243,0.8664082743345323,1,1,1,2,5,0.0006957233576495928,0.0003043956353498179,1625,330,0.00010611611792440899,0.0005225414897792268,0,CADC0888
1674,1,5,270,55,0.08970740983726712,0.013120139379649946,0.11397338912066524,-0.7695109422936853,0.9665167928493427,1,1,1,1,3,0.0005910414113130596,0.0003840240705049818,1350,275,4.856746393339792e-05,0.0002384243437631283,0,CADC0888
1552,0,5,189,38,0.16692455009029467,0.03890941060414122,0.19196928947622016,-1.1534079164344668,0.7191540519744701,1,1,1,1,4,0.0017630382926627406,0.0004902098184510026,945,194,0.00020687857054069536,0.0010076017284112778,0,CADC0888
1580,1,5,148,30,0.10131572520210705,0.011552820572669122,0.09816428832011936,-0.9753908670567735,0.6582283050722588,1,1,1,1,4,0.0007815288062710815,0.0005765553006114982,744,153,7.933137166608916e-05,0.0003834868085541098,0,CADC0888
1679,1,5,442,89,0.30095152070184183,0.1375030015224813,0.3708127683228944,-0.7092189340432281,0.9192208570924276,1,1,1,3,12,0.0013239080603817078,0.00017884895088683502,2210,447,0.0003116486107008351,0.0015407462556291606,0,CADC0888
1699,1,5,390,79,0.2581856170994181,0.10852485097048155,0.3293830644827177,-0.8385248619282979,0.889302500003991,1,1,1,1,10,0.0013309304546676756,0.00023565472574528436,1950,395,0.00027826884864219967,0.0013737322907655398,0,CADC0888
1640,0,5,295,60,0.21673589914774244,0.09296061828387629,0.30483678175696766,-0.5179569983369003,1.0492014822198066,1,1,1,1,8,0.0021495238067820188,0.00021454795658883892,1475,300,0.00031512073994532767,0.0015493436380645698,0,CADC0888
1545,0,5,205,42,0.28451985719914286,0.10386394541774749,0.3211607564365815,-1.246158673241112,0.6158499672802389,1,1,1,2,4,0.0034364416612005025,0.0005813428093093679,1025,210,0.0005066533922816804,0.00247295108137492,0,CADC0888
1610,0,5,253,51,0.2320517461381205,0.1120644777486823,0.3347592927175686,-0.4177662577978461,1.0946278608848086,1,1,1,2,5,0.0036281202818221046,0.0006346988171921171,1269,258,0.0004414595086381085,0.0021646580742404205,0,CADC0888
1525,1,5,257,52,0.1741034381440223,0.05874273699523147,0.23184917921076797,-0.8756900565044423,0.8861137763443359,1,1,1,2,4,0.001661588191457154,0.0002733855694370485,1288,262,0.0002304803788098246,0.001130221110441314,0,CADC0888
1647,0,5,265,54,0.13448645964095082,0.05409628717481715,0.19594757599755497,-0.4115128771704632,1.1088472447186355,1,1,1,1,4,0.0016231578827655606,0.0002157529612785274,1325,270,0.00020413693273513113,0.0010017830958299404,0,CADC0888
1583,1,5,264,54,0.22643691626207105,0.11862998925948737,0.34438246945009166,-0.17264726225455948,1.2023467051006187,1,1,1,1,5,0.0039251539919730166,0.00041425585408618723,1322,270,0.0004483238621374511,0.0021968516529533993,0,CADC0888
1562,1,5,157,32,0.15006616013301827,0.02675518093844599,0.16203589834520485,-1.2986166927613347,0.5598310746700043,1,1,1,2,4,0.0015256850719573267,0.0006224571397534462,789,162,0.00016878037375882114,0.0008180926465742378,0,CADC0888
1072,1,5,45,10,0.8693493760416637,0.018035213982104857,0.13421869424345648,-1.363578687302036,0.04461092204397338,1,1,1,1,0,0.006863614035315306,0.0026938058396049624,225,50,0.0004007825329355768,0.0018035213982103956,0,CADC0888
1676,0,5,263,53,0.31790651038131484,0.075178276333352,0.26459455697724676,-1.3305690281205664,0.2819003252757021,1,1,1,2,8,0.0011014041427134425,0.00022265284931902887,1318,268,0.00028378620142716115,0.001392645579993637,0,CADC0888
1047,1,5,55,12,0.963330818738184,0.019523221379287876,0.13907605906160314,-1.1640837411223721,-0.22849436288446612,1,1,1,1,0,0.004484579278250478,0.0009687073916280468,275,60,0.00035496766144152723,0.0016269351149406062,0,CADC0888
1596,0,5,250,51,0.23552999147410916,0.11348125227989414,0.3368666666043542,-0.47481119843659997,1.073439969811135,1,1,1,2,5,0.0038160074582793773,0.0009465612788201773,1250,255,0.00045392500911952565,0.0022251225937233955,0,CADC0888
1576,1,5,297,60,0.22855661418154574,0.10368063199968602,0.32192184351025777,0.0862756363231807,1.2809428258337727,1,1,1,1,6,0.0030008149732691294,0.0003325204959039524,1486,302,0.0003492679278363894,0.0017174023621977432,0,CADC0888
1567,1,5,190,39,0.2974317101501178,0.11164727298831092,0.33409730819809397,-1.2177932193705239,0.6350076343059369,1,1,1,1,5,0.0041967523045131315,0.0004896220310438165,950,195,0.0005876172262542102,0.002862750589443806,0,CADC0888
1037,0,5,60,13,0.9045584281966645,0.021939171732619302,0.14806764157583976,-1.1380807712014853,-0.18910252421443594,1,1,1,1,0,0.00449123738124447,0.0010643209736291165,303,65,0.0003622702422341484,0.0016731316520619253,0,CADC0888
1599,0,5,255,52,0.2271456970065235,0.11311743121188053,0.3363288178457568,-0.3212734506513715,1.1393593072555288,1,1,1,1,4,0.003729860374458948,0.00032886510483776853,1275,260,0.00044359776945830323,0.0021753352156130418,0,CADC0888
1534,0,5,240,49,0.2726792258180142,0.12415836188537775,0.35234970624884504,-0.8103285997520862,0.9063844350214085,1,1,1,1,4,0.003785332586710612,0.0004991042689994618,1200,245,0.0005173265078557088,0.002533844120109736,0,CADC0888
1699,0,5,382,77,0.21793315026672747,0.08196402427729943,0.28555087166693793,-0.9204542621449113,0.860087283486942,1,1,1,3,5,0.0011509873712059518,0.0005191552573571066,1913,387,0.0002139531180579343,0.0010559827270484603,0,CADC0888
